year_film,category,nominee,movie_title,sagwin
1997,supporting actress,alison elliott,the wings of the dove,False
1997,supporting actress,gloria stuart,titanic,True
1997,tv,mare winningham,george wallace,False
1997,tv,glenn close,in the gloaming,False
1997,tv,alfre woodard,miss evers' boys,True
1997,tv,sigourney weaver,snow white: a tale of terror,False
1997,tv,faye dunaway,the twilight of the gods,False
1997,honorary,kirk douglas,,True
1997,tv,john lithgow,3rd rock from the sun,True
1997,tv,david hyde pierce,frasier,False
1997,tv,kelsey grammer,frasier,False
1997,tv,jason alexander,seinfeld,False
1997,tv,michael richards,seinfeld,False
1997,tv,anthony edwards,er,True
1997,tv,sam waterston,law & order,False
1997,tv,dennis franz,nypd blue,False
1997,tv,jimmy smits,nypd blue,False
1997,tv,david duchovny,the x-files,False
1997,actor,jack nicholson,as good as it gets,True
1997,actor,matt damon,good will hunting,False
1997,actor,robert duvall,the apostle,False
1997,actor,peter fonda,ulee's gold,False
1997,actor,dustin hoffman,wag the dog,False
1997,supporting actor,anthony hopkins,amistad,False
1997,supporting actor,greg kinnear,as good as it gets,False
1997,supporting actor,burt reynolds,boogie nights,False
1997,supporting actor,robin williams,good will hunting,True
1997,supporting actor,billy connolly,mrs. brown,False
1997,tv,george c scott,12 angry men,False
1997,tv,jack lemmon,12 angry men,False
1997,tv,ving rhames,don king: only in america,False
1997,tv,gary sinise,george wallace,True
1997,tv,sidney poitier,mandela and de klerk,False
1996,picture,dan hedaya,marvin's room,False
1996,picture,diane keaton,marvin's room,False
1996,picture,gwen verdon,marvin's room,False
1996,picture,hal scardino,marvin's room,False
1996,picture,hume cronyn,marvin's room,False
1996,picture,leonardo dicaprio,marvin's room,False
1996,picture,meryl streep,marvin's room,False
1996,picture,robert de niro,marvin's room,False
1996,picture,armin mueller-stahl,shine,False
1996,picture,geoffrey rush,shine,False
1996,picture,googie withers,shine,False
1996,picture,john gielgud,shine,False
1996,picture,lynn redgrave,shine,False
1996,picture,noah taylor,shine,False
1996,picture,billy bob thornton,sling blade,False
1996,picture,dwight yoakam,sling blade,False
1996,picture,jt walsh,sling blade,False
1996,picture,james hampton,sling blade,False
1996,picture,john ritter,sling blade,False
1996,picture,lucas black,sling blade,False
1996,picture,natalie canerday,sling blade,False
1996,picture,robert duvall,sling blade,False
1996,picture,christine baranski,the birdcage,True
1996,picture,dan futterman,the birdcage,True
1996,picture,dianne wiest,the birdcage,True
1996,picture,gene hackman,the birdcage,True
1996,picture,hank azaria,the birdcage,True
1996,picture,nathan lane,the birdcage,True
1996,picture,robin williams,the birdcage,True
1996,picture,colin firth,the english patient,False
1996,picture,jürgen prochnow,the english patient,False
1996,picture,julian wadham,the english patient,False
1996,picture,juliette binoche,the english patient,False
1996,picture,kristin scott thomas,the english patient,False
1996,picture,naveen andrews,the english patient,False
1996,picture,ralph fiennes,the english patient,False
1996,picture,willem dafoe,the english patient,False
1996,tv,,3rd rock from the sun,False
1996,tv,french stewart,3rd rock from the sun,False
1996,tv,jane curtin,3rd rock from the sun,False
1996,tv,john lithgow,3rd rock from the sun,False
1996,tv,joseph gordon-levitt,3rd rock from the sun,False
1996,tv,kristen johnston,3rd rock from the sun,False
1996,tv,,frasier,False
1996,tv,dan butler,frasier,False
1996,tv,david hyde pierce,frasier,False
1996,tv,jane leeves,frasier,False
1996,tv,john mahoney,frasier,False
1996,tv,kelsey grammer,frasier,False
1996,tv,peri gilpin,frasier,False
1996,tv,,mad about you,False
1996,tv,anne ramsay,mad about you,False
1996,tv,helen hunt,mad about you,False
1996,tv,john pankow,mad about you,False
1996,tv,leila kenzle,mad about you,False
1996,tv,paul reiser,mad about you,False
1996,tv,,remember wenn,False
1996,tv,amanda naughton,remember wenn,False
1996,tv,carolee carmello,remember wenn,False
1996,tv,christopher murney,remember wenn,False
1996,tv,dina spybey,remember wenn,False
1996,tv,george hall,remember wenn,False
1996,tv,hugh o'gorman,remember wenn,False
1996,tv,john bedford lloyd,remember wenn,False
1996,tv,kevin o'rourke,remember wenn,False
1996,tv,margaret hall,remember wenn,False
1996,tv,mary stout,remember wenn,False
1996,tv,melinda mullins,remember wenn,False
1996,tv,tom beckett,remember wenn,False
1996,tv,,seinfeld,True
1996,tv,jason alexander,seinfeld,True
1996,tv,jerry seinfeld,seinfeld,True
1996,tv,julia louis-dreyfus,seinfeld,True
1996,tv,michael richards,seinfeld,True
1996,tv,,chicago hope,False
1996,tv,adam arkin,chicago hope,False
1996,tv,christine lahti,chicago hope,False
1996,tv,hector elizondo,chicago hope,False
1996,tv,jamey sheridan,chicago hope,False
1996,tv,jayne brook,chicago hope,False
1996,tv,mark harmon,chicago hope,False
1996,tv,peter berg,chicago hope,False
1996,tv,rocky carroll,chicago hope,False
1996,tv,roxanne hart,chicago hope,False
1996,tv,thomas gibson,chicago hope,False
1996,tv,vondie curtis-hall,chicago hope,False
1996,tv,,er,True
1996,tv,anthony edwards,er,True
1996,tv,eriq lasalle,er,True
1996,tv,george clooney,er,True
1996,tv,gloria reuben,er,True
1996,tv,julianna margulies,er,True
1996,tv,laura innes,er,True
1996,tv,noah wyle,er,True
1996,tv,sherry stringfield,er,True
1996,tv,,law & order,False
1996,tv,benjamin bratt,law & order,False
1996,tv,carey lowell,law & order,False
1996,tv,jerry orbach,law & order,False
1996,tv,jill hennessey,law & order,False
1996,tv,s epatha merkerson,law & order,False
1996,tv,sam waterston,law & order,False
1996,tv,steven hill,law & order,False
1996,tv,,nypd blue,False
1996,tv,dennis franz,nypd blue,False
1996,tv,gail o'grady,nypd blue,False
1996,tv,gordon clapp,nypd blue,False
1996,tv,james mcdaniel,nypd blue,False
1996,tv,jimmy smits,nypd blue,False
1996,tv,justine miceli,nypd blue,False
1996,tv,kim delaney,nypd blue,False
1996,tv,nicholas turturro,nypd blue,False
1996,tv,sharon lawrence,nypd blue,False
1996,tv,,the x-files,False
1996,tv,david duchovny,the x-files,False
1996,tv,gillian anderson,the x-files,False
1996,tv,mitch pileggi,the x-files,False
1996,tv,steven williams,the x-files,False
1996,tv,william b davis,the x-files,False
1996,tv,kristen johnston,3rd rock from the sun,False
1996,tv,christine baranski,cybill,False
1996,tv,ellen degeneres,ellen,False
1996,tv,helen hunt,mad about you,False
1996,tv,julia louis-dreyfus,seinfeld,True
1996,tv,christine lahti,chicago hope,False
1996,tv,jane seymour,dr. quinn medicine woman,False
1996,tv,kim delaney,nypd blue,False
1996,tv,gillian anderson,the x-files,True
1996,tv,della reese,touched by an angel,False
1996,actress,frances mcdormand,fargo,True
1996,actress,diane keaton,marvin's room,False
1996,actress,brenda blethyn,secrets & lies,False
1996,actress,kristin scott thomas,the english patient,False
1996,actress,gena rowlands,unhook the stars,False
1996,supporting actress,renee zellweger,jerry maguire,False
1996,supporting actress,gwen verdon,marvin's room,False
1996,supporting actress,juliette binoche,the english patent,False
1996,supporting actress,lauren bacall,the mirror has two faces,True
1996,supporting actress,marisa tomei,unhook the stars,False
1996,tv,stockard channing,an unexpected family,False
1996,tv,jena malone,bastard out of carolina,False
1996,tv,anne bancroft,the homecoming,False
1996,tv,kathy bates,the late shift,True
1996,tv,cicely tyson,the road to galveston,False
1996,honorary,elizabeth taylor,,True
1996,tv,john lithgow,3rd rock from the sun,True
1996,tv,david hyde pierce,frasier,False
1996,tv,kelsey grammer,frasier,False
1996,tv,jason alexander,seinfeld,False
1996,tv,michael richards,seinfeld,False
1996,tv,anthony edwards,er,False
1996,tv,george clooney,er,False
1996,tv,dennis franz,nypd blue,True
1996,tv,jimmy smits,nypd blue,False
1996,tv,david duchovny,the x-files,False
1996,actor,tom cruise,jerry maguire,False
1996,actor,geoffrey rush,shine,True
1996,actor,billy bob thornton,sling blade,False
1996,actor,ralph fiennes,the english patient,False
1996,actor,woody harrelson,the people vs. larry flynt,False
1996,supporting actor,william h macy,fargo,False
1996,supporting actor,"cuba gooding, jr",jerry maguire,True
1996,supporting actor,noah taylor,shine,False
1996,supporting actor,hank azaria,the birdcage,False
1996,supporting actor,nathan lane,the birdcage,False
1996,tv,armand assante,gotti,False
1996,tv,beau bridges,hidden in america,False
1996,tv,alan rickman,rasputin,True
1996,tv,ed harris,riders of the purple sage,False
1996,tv,robert duvall,the man who captured eichmann,False
1995,picture,bill paxton,apollo 13,True
1995,picture,ed harris,apollo 13,True
1995,picture,gary sinise,apollo 13,True
1995,picture,kathleen quinlan,apollo 13,True
1995,picture,kevin bacon,apollo 13,True
1995,picture,tom hanks,apollo 13,True
1995,picture,danny devito,get shorty,False
1995,picture,david paymer,get shorty,False
1995,picture,delroy lindo,get shorty,False
1995,picture,dennis farina,get shorty,False
1995,picture,gene hackman,get shorty,False
1995,picture,james gandolfini,get shorty,False
1995,picture,john travolta,get shorty,False
1995,picture,rene russo,get shorty,False
1995,picture,alfre woodard,how to make an american quilt,False
1995,picture,anne bancroft,how to make an american quilt,False
1995,picture,ellen burstyn,how to make an american quilt,False
1995,picture,jean simmons,how to make an american quilt,False
1995,picture,kate nelligan,how to make an american quilt,False
1995,picture,lois smith,how to make an american quilt,False
1995,picture,maya angelou,how to make an american quilt,False
1995,picture,samantha mathis,how to make an american quilt,False
1995,picture,winona ryder,how to make an american quilt,False
1995,picture,annabeth gish,nixon,False
1995,picture,anthony hopkins,nixon,False
1995,picture,bob hoskins,nixon,False
1995,picture,brian bedford,nixon,False
1995,picture,david hyde pierce,nixon,False
1995,picture,david paymer,nixon,False
1995,picture,eg marshall,nixon,False
1995,picture,ed harris,nixon,False
1995,picture,ed herrmann,nixon,False
1995,picture,fyvush finkel,nixon,False
1995,picture,jt walsh,nixon,False
1995,picture,james woods,nixon,False
1995,picture,joan allen,nixon,False
1995,picture,kevin dunne,nixon,False
1995,picture,larry hagman,nixon,False
1995,picture,madeline kahn,nixon,False
1995,picture,mary steenburgen,nixon,False
1995,picture,paul sorvino,nixon,False
1995,picture,powers boothe,nixon,False
1995,picture,tony goldwyn,nixon,False
1995,picture,alan rickman,sense and sensibility,False
1995,picture,emma thompson,sense and sensibility,False
1995,picture,hugh grant,sense and sensibility,False
1995,picture,kate winslet,sense and sensibility,False
1995,tv,,cybill,False
1995,tv,alan rosenberg,cybill,False
1995,tv,alicia witt,cybill,False
1995,tv,christine baranski,cybill,False
1995,tv,cybill shepherd,cybill,False
1995,tv,dedee pfeiffer,cybill,False
1995,tv,tom wopat,cybill,False
1995,tv,,frasier,False
1995,tv,dan butler,frasier,False
1995,tv,david hyde pierce,frasier,False
1995,tv,jane leeves,frasier,False
1995,tv,john mahoney,frasier,False
1995,tv,kelsey grammer,frasier,False
1995,tv,peri gilpin,frasier,False
1995,tv,,friends,True
1995,tv,courteney cox,friends,True
1995,tv,david schwimmer,friends,True
1995,tv,jennifer aniston,friends,True
1995,tv,lisa kudrow,friends,True
1995,tv,matt le blanc,friends,True
1995,tv,matthew perry,friends,True
1995,tv,,mad about you,False
1995,tv,anne ramsay,mad about you,False
1995,tv,helen hunt,mad about you,False
1995,tv,john pankow,mad about you,False
1995,tv,leila kenzle,mad about you,False
1995,tv,paul reiser,mad about you,False
1995,tv,,seinfeld,False
1995,tv,jason alexander,seinfeld,False
1995,tv,jerry seinfeld,seinfeld,False
1995,tv,julia louis-dreyfus,seinfeld,False
1995,tv,michael richards,seinfeld,False
1995,tv,,chicago hope,False
1995,tv,adam arkin,chicago hope,False
1995,tv,christine lahti,chicago hope,False
1995,tv,hector elizondo,chicago hope,False
1995,tv,jamey sheridan,chicago hope,False
1995,tv,jayne brook,chicago hope,False
1995,tv,mandy patinkin,chicago hope,False
1995,tv,peter berg,chicago hope,False
1995,tv,peter macnicol,chicago hope,False
1995,tv,roxanne hart,chicago hope,False
1995,tv,thomas gibson,chicago hope,False
1995,tv,vondie curtis-hall,chicago hope,False
1995,tv,,er,True
1995,tv,anthony edwards,er,True
1995,tv,eriq la salle,er,True
1995,tv,george clooney,er,True
1995,tv,gloria reuben,er,True
1995,tv,julianna margulies,er,True
1995,tv,noah wyle,er,True
1995,tv,sherry stringfield,er,True
1995,tv,,law & order,False
1995,tv,benjamin bratt,law & order,False
1995,tv,chris noth,law & order,False
1995,tv,jerry orbach,law & order,False
1995,tv,jill hennessey,law & order,False
1995,tv,s epatha merkerson,law & order,False
1995,tv,sam waterston,law & order,False
1995,tv,steven hill,law & order,False
1995,tv,,nypd blue,False
1995,tv,dennis franz,nypd blue,False
1995,tv,gail o'grady,nypd blue,False
1995,tv,gordon clapp,nypd blue,False
1995,tv,james mcdaniel,nypd blue,False
1995,tv,jimmy smits,nypd blue,False
1995,tv,justine miceli,nypd blue,False
1995,tv,kim delaney,nypd blue,False
1995,tv,nicholas turturro,nypd blue,False
1995,tv,sharon lawrence,nypd blue,False
1995,tv,,picket fences,False
1995,tv,adam wylie,picket fences,False
1995,tv,amy aquino,picket fences,False
1995,tv,costas mandylor,picket fences,False
1995,tv,don cheadle,picket fences,False
1995,tv,fyvush finkel,picket fences,False
1995,tv,holly marie combs,picket fences,False
1995,tv,justin shenkarow,picket fences,False
1995,tv,kathy baker,picket fences,False
1995,tv,kelly connell,picket fences,False
1995,tv,lauren holly,picket fences,False
1995,tv,marlee matlin,picket fences,False
1995,tv,ray walston,picket fences,False
1995,tv,tom skerritt,picket fences,False
1995,tv,christine baranski,cybill,True
1995,tv,lisa kudrow,friends,False
1995,tv,helen hunt,mad about you,False
1995,tv,candice bergen,murphy brown,False
1995,tv,julia louis-dreyfus,seinfeld,False
1995,tv,christine lahti,chicago hope,False
1995,tv,julianna margulies,er,False
1995,tv,sharon lawrence,nypd blue,False
1995,tv,sela ward,sisters,False
1995,tv,gillian anderson,the x-files,True
1995,actress,susan sarandon,dead man walking,True
1995,actress,elisabeth shue,leaving las vegas,False
1995,actress,joan allen,nixon,False
1995,actress,emma thompson,sense and sensibility,False
1995,actress,meryl streep,the bridges of madison county,False
1995,supporting actress,mare winningham,georgia,False
1995,supporting actress,mira sorvino,mighty aphrodite,False
1995,supporting actress,kate winslet,sense and sensibility,True
1995,supporting actress,stockard channing,smoke,False
1995,supporting actress,anjelica huston,the crossing guard,False
1995,tv,sally field,a woman of independent means,False
1995,tv,sela ward,almost golden:the jessica savitch story,False
1995,tv,anjelica huston,buffalo girls,False
1995,tv,glenn close,serving in silence,False
1995,tv,alfre woodard,"the piano lesson, hallmark hall of fame",True
1995,honorary,angela lansbury,,True
1995,tv,david hyde pierce,frasier,True
